Notes,State,State Code,Year,Year Code,Sex,Sex Code,Race,Race Code,Age Group,Age Group Code,Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval,Crude Rate Standard Error
,Montana,30,2015,2015,Female,F,White,2106-3,55-59 years,55-59,17,36980,46,26.8,73.6,11.1
,Montana,30,2015,2015,Female,F,White,2106-3,60-64 years ,60-64,22,35581,61.8,38.7,93.6,13.2
,Montana,30,2015,2015,Female,F,White,2106-3,65-69 years,65-69,32,28980,110.4,75.5,155.9,19.5
,Montana,30,2015,2015,Female,F,White,2106-3,70-74 years,70-74,51,20885,244.2,181.8,321.1,34.2
,Montana,30,2015,2015,Female,F,White,2106-3,75-79 years,75-79,36,14862,242.2,169.7,335.3,40.4
,Montana,30,2015,2015,Female,F,White,2106-3,80-84 years,80-84,28,10806,259.1,172.2,374.5,49
,Montana,30,2015,2015,Female,F,White,2106-3,85+ years,85+,48,13852,346.5,255.5,459.4,50
,Montana,30,2015,2015,Male,M,White,2106-3,55-59 years,55-59,22,35466,62,38.9,93.9,13.2
,Montana,30,2015,2015,Male,M,White,2106-3,60-64 years ,60-64,38,35086,108.3,76.6,148.7,17.6
,Montana,30,2015,2015,Male,M,White,2106-3,65-69 years,65-69,25,29940,83.5,54,123.3,16.7
,Montana,30,2015,2015,Male,M,White,2106-3,70-74 years,70-74,54,20890,258.5,194.2,337.3,35.2
,Montana,30,2015,2015,Male,M,White,2106-3,75-79 years,75-79,36,13948,258.1,180.8,357.3,43
,Montana,30,2015,2015,Male,M,White,2106-3,80-84 years,80-84,25,8981,278.4,180.1,410.9,55.7
,Montana,30,2015,2015,Male,M,White,2106-3,85+ years,85+,42,8235,510,367.6,689.4,78.7
,Nebraska,31,2007,2007,Female,F,White,2106-3,55-59 years,55-59,33,52074,63.4,43.6,89,11
,Nebraska,31,2007,2007,Female,F,White,2106-3,60-64 years ,60-64,44,39551,111.2,80.8,149.3,16.8
,Nebraska,31,2007,2007,Female,F,White,2106-3,65-69 years,65-69,40,31218,128.1,91.5,174.5,20.3
,Nebraska,31,2007,2007,Female,F,White,2106-3,70-74 years,70-74,49,27708,176.8,130.8,233.8,25.3
,Nebraska,31,2007,2007,Female,F,White,2106-3,75-79 years,75-79,86,26248,327.6,262.1,404.6,35.3
,Nebraska,31,2007,2007,Female,F,White,2106-3,80-84 years,80-84,47,21972,213.9,157.2,284.5,31.2
,Nebraska,31,2007,2007,Female,F,White,2106-3,85+ years,85+,56,25381,220.6,166.7,286.5,29.5
,Nebraska,31,2007,2007,Male,M,White,2106-3,50-54 years,50-54,27,59070,45.7,30.1,66.5,8.8
,Nebraska,31,2007,2007,Male,M,White,2106-3,55-59 years,55-59,35,51555,67.9,47.3,94.4,11.5
,Nebraska,31,2007,2007,Male,M,White,2106-3,60-64 years ,60-64,56,38680,144.8,109.4,188,19.3
,Nebraska,31,2007,2007,Male,M,White,2106-3,65-69 years,65-69,70,28291,247.4,192.9,312.6,29.6
,Nebraska,31,2007,2007,Male,M,White,2106-3,70-74 years,70-74,111,23201,478.4,393.6,576.2,45.4
,Nebraska,31,2007,2007,Male,M,White,2106-3,75-79 years,75-79,87,20004,434.9,348.3,536.5,46.6
,Nebraska,31,2007,2007,Male,M,White,2106-3,80-84 years,80-84,66,14715,448.5,346.9,570.6,55.2
,Nebraska,31,2007,2007,Male,M,White,2106-3,85+ years,85+,60,11340,529.1,403.8,681.1,68.3
,Nebraska,31,2008,2008,Female,F,White,2106-3,55-59 years,55-59,29,53555,54.1,36.3,77.8,10.1
,Nebraska,31,2008,2008,Female,F,White,2106-3,60-64 years ,60-64,40,41397,96.6,69,131.6,15.3
,Nebraska,31,2008,2008,Female,F,White,2106-3,65-69 years,65-69,45,32233,139.6,101.8,186.8,20.8
,Nebraska,31,2008,2008,Female,F,White,2106-3,70-74 years,70-74,53,27857,190.3,142.5,248.9,26.1
,Nebraska,31,2008,2008,Female,F,White,2106-3,75-79 years,75-79,77,26007,296.1,233.7,370,33.7
,Nebraska,31,2008,2008,Female,F,White,2106-3,80-84 years,80-84,49,22000,222.7,164.8,294.5,31.8
,Nebraska,31,2008,2008,Female,F,White,2106-3,85+ years,85+,63,25403,248,190.6,317.3,31.2
,Nebraska,31,2008,2008,Male,M,White,2106-3,50-54 years,50-54,28,59754,46.9,31.1,67.7,8.9
,Nebraska,31,2008,2008,Male,M,White,2106-3,55-59 years,55-59,26,52864,49.2,32.1,72.1,9.6
,Nebraska,31,2008,2008,Male,M,White,2106-3,60-64 years ,60-64,50,40651,123,91.3,162.2,17.4
,Nebraska,31,2008,2008,Male,M,White,2106-3,65-69 years,65-69,73,29426,248.1,194.5,311.9,29
,Nebraska,31,2008,2008,Male,M,White,2106-3,70-74 years,70-74,74,23574,313.9,246.5,394.1,36.5
,Nebraska,31,2008,2008,Male,M,White,2106-3,75-79 years,75-79,88,19673,447.3,358.8,551.1,47.7
,Nebraska,31,2008,2008,Male,M,White,2106-3,80-84 years,80-84,62,14951,414.7,317.9,531.6,52.7
,Nebraska,31,2008,2008,Male,M,White,2106-3,85+ years,85+,45,11695,384.8,280.7,514.9,57.4
,Nebraska,31,2009,2009,Female,F,White,2106-3,50-54 years,50-54,16,60137,26.6,15.2,43.2,6.7
,Nebraska,31,2009,2009,Female,F,White,2106-3,55-59 years,55-59,30,55197,54.4,36.7,77.6,9.9
,Nebraska,31,2009,2009,Female,F,White,2106-3,60-64 years ,60-64,39,43821,89,63.3,121.7,14.3
,Nebraska,31,2009,2009,Female,F,White,2106-3,65-69 years,65-69,50,33328,150,111.4,197.8,21.2
,Nebraska,31,2009,2009,Female,F,White,2106-3,70-74 years,70-74,54,27996,192.9,144.9,251.7,26.2
,Nebraska,31,2009,2009,Female,F,White,2106-3,75-79 years,75-79,58,25366,228.7,173.6,295.6,30
,Nebraska,31,2009,2009,Female,F,White,2106-3,80-84 years,80-84,55,22058,249.3,187.8,324.6,33.6
,Nebraska,31,2009,2009,Female,F,White,2106-3,85+ years,85+,56,25720,217.7,164.5,282.7,29.1
,Nebraska,31,2009,2009,Male,M,White,2106-3,50-54 years,50-54,22,60449,36.4,22.8,55.1,7.8
,Nebraska,31,2009,2009,Male,M,White,2106-3,55-59 years,55-59,41,54207,75.6,54.3,102.6,11.8
,Nebraska,31,2009,2009,Male,M,White,2106-3,60-64 years ,60-64,54,42903,125.9,94.6,164.2,17.1
,Nebraska,31,2009,2009,Male,M,White,2106-3,65-69 years,65-69,63,30905,203.9,156.6,260.8,25.7
,Nebraska,31,2009,2009,Male,M,White,2106-3,70-74 years,70-74,97,23881,406.2,329.4,495.5,41.2
,Nebraska,31,2009,2009,Male,M,White,2106-3,75-79 years,75-79,77,19522,394.4,311.3,493,44.9
,Nebraska,31,2009,2009,Male,M,White,2106-3,80-84 years,80-84,76,14832,512.4,403.7,641.4,58.8
,Nebraska,31,2009,2009,Male,M,White,2106-3,85+ years,85+,43,12294,349.8,253.1,471.1,53.3
,Nebraska,31,2010,2010,Female,F,White,2106-3,55-59 years,55-59,31,56559,54.8,37.2,77.8,9.8
,Nebraska,31,2010,2010,Female,F,White,2106-3,60-64 years ,60-64,35,46564,75.2,52.4,104.5,12.7
,Nebraska,31,2010,2010,Female,F,White,2106-3,65-69 years,65-69,52,34220,152,113.5,199.3,21.1
,Nebraska,31,2010,2010,Female,F,White,2106-3,70-74 years,70-74,53,28022,189.1,141.7,247.4,26
,Nebraska,31,2010,2010,Female,F,White,2106-3,75-79 years,75-79,72,25200,285.7,223.6,359.8,33.7
,Nebraska,31,2010,2010,Female,F,White,2106-3,80-84 years,80-84,62,21956,282.4,216.5,362,35.9
,Nebraska,31,2010,2010,Female,F,White,2106-3,85+ years,85+,51,26111,195.3,145.4,256.8,27.4
,Nebraska,31,2010,2010,Male,M,White,2106-3,50-54 years,50-54,25,61172,40.9,26.4,60.3,8.2
,Nebraska,31,2010,2010,Male,M,White,2106-3,55-59 years,55-59,39,55367,70.4,50.1,96.3,11.3
,Nebraska,31,2010,2010,Male,M,White,2106-3,60-64 years ,60-64,54,45436,118.8,89.3,155.1,16.2
,Nebraska,31,2010,2010,Male,M,White,2106-3,65-69 years,65-69,71,31924,222.4,173.7,280.5,26.4
,Nebraska,31,2010,2010,Male,M,White,2106-3,70-74 years,70-74,70,24150,289.9,226,366.2,34.6
,Nebraska,31,2010,2010,Male,M,White,2106-3,75-79 years,75-79,85,19507,435.7,348.1,538.8,47.3
,Nebraska,31,2010,2010,Male,M,White,2106-3,80-84 years,80-84,84,14952,561.8,448.1,695.5,61.3
,Nebraska,31,2010,2010,Male,M,White,2106-3,85+ years,85+,52,12666,410.5,306.6,538.4,56.9
,Nebraska,31,2011,2011,Female,F,White,2106-3,55-59 years,55-59,24,57278,41.9,26.8,62.3,8.6
,Nebraska,31,2011,2011,Female,F,White,2106-3,60-64 years ,60-64,31,49685,62.4,42.4,88.6,11.2
,Nebraska,31,2011,2011,Female,F,White,2106-3,65-69 years,65-69,49,34670,141.3,104.6,186.8,20.2
,Nebraska,31,2011,2011,Female,F,White,2106-3,70-74 years,70-74,68,28311,240.2,186.5,304.5,29.1
,Nebraska,31,2011,2011,Female,F,White,2106-3,75-79 years,75-79,55,24820,221.6,166.9,288.4,29.9
,Nebraska,31,2011,2011,Female,F,White,2106-3,80-84 years,80-84,48,21834,219.8,162.1,291.5,31.7
,Nebraska,31,2011,2011,Female,F,White,2106-3,85+ years,85+,66,26338,250.6,193.8,318.8,30.8
,Nebraska,31,2011,2011,Male,M,White,2106-3,50-54 years,50-54,21,61191,34.3,21.2,52.5,7.5
,Nebraska,31,2011,2011,Male,M,White,2106-3,55-59 years,55-59,27,56449,47.8,31.5,69.6,9.2
,Nebraska,31,2011,2011,Male,M,White,2106-3,60-64 years ,60-64,58,48204,120.3,91.4,155.5,15.8
,Nebraska,31,2011,2011,Male,M,White,2106-3,65-69 years,65-69,60,32772,183.1,139.7,235.7,23.6
,Nebraska,31,2011,2011,Male,M,White,2106-3,70-74 years,70-74,92,24434,376.5,303.5,461.8,39.3
,Nebraska,31,2011,2011,Male,M,White,2106-3,75-79 years,75-79,77,19404,396.8,313.2,496,45.2
,Nebraska,31,2011,2011,Male,M,White,2106-3,80-84 years,80-84,65,15027,432.6,333.8,551.3,53.7
,Nebraska,31,2011,2011,Male,M,White,2106-3,85+ years,85+,52,12967,401,299.5,525.9,55.6
,Nebraska,31,2012,2012,Female,F,White,2106-3,50-54 years,50-54,26,61365,42.4,27.7,62.1,8.3
,Nebraska,31,2012,2012,Female,F,White,2106-3,55-59 years,55-59,33,57882,57,39.2,80.1,9.9
,Nebraska,31,2012,2012,Female,F,White,2106-3,60-64 years ,60-64,37,50400,73.4,51.7,101.2,12.1
,Nebraska,31,2012,2012,Female,F,White,2106-3,65-69 years,65-69,62,37524,165.2,126.7,211.8,21
,Nebraska,31,2012,2012,Female,F,White,2106-3,70-74 years,70-74,55,28802,191,143.9,248.6,25.7
,Nebraska,31,2012,2012,Female,F,White,2106-3,75-79 years,75-79,71,24685,287.6,224.6,362.8,34.1
,Nebraska,31,2012,2012,Female,F,White,2106-3,80-84 years,80-84,50,21793,229.4,170.3,302.5,32.4
,Nebraska,31,2012,2012,Female,F,White,2106-3,85+ years,85+,58,26606,218,165.5,281.8,28.6
,Nebraska,31,2012,2012,Male,M,White,2106-3,50-54 years,50-54,18,60939,29.5,17.5,46.7,7
,Nebraska,31,2012,2012,Male,M,White,2106-3,55-59 years,55-59,36,57169,63,44.1,87.2,10.5
,Nebraska,31,2012,2012,Male,M,White,2106-3,60-64 years ,60-64,50,48762,102.5,76.1,135.2,14.5
,Nebraska,31,2012,2012,Male,M,White,2106-3,65-69 years,65-69,65,35784,181.6,140.2,231.5,22.5
,Nebraska,31,2012,2012,Male,M,White,2106-3,70-74 years,70-74,78,24973,312.3,246.9,389.8,35.4
,Nebraska,31,2012,2012,Male,M,White,2106-3,75-79 years,75-79,88,19520,450.8,361.6,555.4,48.1
,Nebraska,31,2012,2012,Male,M,White,2106-3,80-84 years,80-84,60,15126,396.7,302.7,510.6,51.2
,Nebraska,31,2012,2012,Male,M,White,2106-3,85+ years,85+,55,13295,413.7,311.6,538.5,55.8
,Nebraska,31,2013,2013,Female,F,White,2106-3,50-54 years,50-54,20,60915,32.8,20.1,50.7,7.3
,Nebraska,31,2013,2013,Female,F,White,2106-3,55-59 years,55-59,29,58562,49.5,33.2,71.1,9.2
,Nebraska,31,2013,2013,Female,F,White,2106-3,60-64 years ,60-64,41,51614,79.4,57,107.8,12.4
,Nebraska,31,2013,2013,Female,F,White,2106-3,65-69 years,65-69,50,39316,127.2,94.4,167.7,18
,Nebraska,31,2013,2013,Female,F,White,2106-3,70-74 years,70-74,51,29840,170.9,127.3,224.7,23.9
,Nebraska,31,2013,2013,Female,F,White,2106-3,75-79 years,75-79,56,24747,226.3,170.9,293.9,30.2
,Nebraska,31,2013,2013,Female,F,White,2106-3,80-84 years,80-84,75,21429,350,275.3,438.7,40.4
,Nebraska,31,2013,2013,Female,F,White,2106-3,85+ years,85+,57,26693,213.5,161.7,276.7,28.3
,Nebraska,31,2013,2013,Male,M,White,2106-3,55-59 years,55-59,40,57894,69.1,49.4,94.1,10.9
,Nebraska,31,2013,2013,Male,M,White,2106-3,60-64 years ,60-64,55,49719,110.6,83.3,144,14.9
,Nebraska,31,2013,2013,Male,M,White,2106-3,65-69 years,65-69,67,37551,178.4,138.3,226.6,21.8
,Nebraska,31,2013,2013,Male,M,White,2106-3,70-74 years,70-74,92,26182,351.4,283.3,430.9,36.6
,Nebraska,31,2013,2013,Male,M,White,2106-3,75-79 years,75-79,81,19781,409.5,325.2,509,45.5
,Nebraska,31,2013,2013,Male,M,White,2106-3,80-84 years,80-84,70,14866,470.9,367.1,594.9,56.3
,Nebraska,31,2013,2013,Male,M,White,2106-3,85+ years,85+,59,13541,435.7,331.7,562,56.7
,Nebraska,31,2014,2014,Female,F,White,2106-3,50-54 years,50-54,19,60017,31.7,19.1,49.4,7.3
,Nebraska,31,2014,2014,Female,F,White,2106-3,55-59 years,55-59,19,58723,32.4,19.5,50.5,7.4
,Nebraska,31,2014,2014,Female,F,White,2106-3,60-64 years ,60-64,40,53004,75.5,53.9,102.8,11.9
,Nebraska,31,2014,2014,Female,F,White,2106-3,65-69 years,65-69,54,41338,130.6,98.1,170.4,17.8
,Nebraska,31,2014,2014,Female,F,White,2106-3,70-74 years,70-74,51,30776,165.7,123.4,217.9,23.2
,Nebraska,31,2014,2014,Female,F,White,2106-3,75-79 years,75-79,60,25003,240,183.1,308.9,31
,Nebraska,31,2014,2014,Female,F,White,2106-3,80-84 years,80-84,46,21030,218.7,160.1,291.8,32.3
,Nebraska,31,2014,2014,Female,F,White,2106-3,85+ years,85+,55,26857,204.8,154.3,266.6,27.6
,Nebraska,31,2014,2014,Male,M,White,2106-3,50-54 years,50-54,21,59308,35.4,21.9,54.1,7.7
,Nebraska,31,2014,2014,Male,M,White,2106-3,55-59 years,55-59,43,58428,73.6,53.3,99.1,11.2
,Nebraska,31,2014,2014,Male,M,White,2106-3,60-64 years ,60-64,48,50779,94.5,69.7,125.3,13.6
,Nebraska,31,2014,2014,Male,M,White,2106-3,65-69 years,65-69,68,39483,172.2,133.7,218.3,20.9
,Nebraska,31,2014,2014,Male,M,White,2106-3,70-74 years,70-74,92,27388,335.9,270.8,412,35
,Nebraska,31,2014,2014,Male,M,White,2106-3,75-79 years,75-79,91,20085,453.1,364.8,556.3,47.5
,Nebraska,31,2014,2014,Male,M,White,2106-3,80-84 years,80-84,62,14744,420.5,322.4,539.1,53.4
,Nebraska,31,2014,2014,Male,M,White,2106-3,85+ years,85+,52,13847,375.5,280.5,492.5,52.1
,Nebraska,31,2015,2015,Female,F,White,2106-3,55-59 years,55-59,35,59173,59.1,41.2,82.3,10
,Nebraska,31,2015,2015,Female,F,White,2106-3,60-64 years ,60-64,44,54105,81.3,59.1,109.2,12.3
,Nebraska,31,2015,2015,Female,F,White,2106-3,65-69 years,65-69,50,43793,114.2,84.7,150.5,16.1
,Nebraska,31,2015,2015,Female,F,White,2106-3,70-74 years,70-74,68,31656,214.8,166.8,272.3,26
,Nebraska,31,2015,2015,Female,F,White,2106-3,75-79 years,75-79,62,25064,247.4,189.7,317.1,31.4
,Nebraska,31,2015,2015,Female,F,White,2106-3,80-84 years,80-84,57,20783,274.3,207.7,355.3,36.3
,Nebraska,31,2015,2015,Female,F,White,2106-3,85+ years,85+,63,27003,233.3,179.3,298.5,29.4
,Nebraska,31,2015,2015,Male,M,White,2106-3,50-54 years,50-54,17,57511,29.6,17.2,47.3,7.2
,Nebraska,31,2015,2015,Male,M,White,2106-3,55-59 years,55-59,49,58971,83.1,61.5,109.9,11.9
,Nebraska,31,2015,2015,Male,M,White,2106-3,60-64 years ,60-64,46,51962,88.5,64.8,118.1,13.1
,Nebraska,31,2015,2015,Male,M,White,2106-3,65-69 years,65-69,65,41588,156.3,120.6,199.2,19.4
,Nebraska,31,2015,2015,Male,M,White,2106-3,70-74 years,70-74,72,28347,254,198.7,319.9,29.9
,Nebraska,31,2015,2015,Male,M,White,2106-3,75-79 years,75-79,80,20246,395.1,313.3,491.8,44.2
,Nebraska,31,2015,2015,Male,M,White,2106-3,80-84 years,80-84,61,14729,414.1,316.8,532,53
,Nebraska,31,2015,2015,Male,M,White,2106-3,85+ years,85+,68,14203,478.8,371.8,607,58.1
,Nevada,32,2007,2007,Female,F,White,2106-3,50-54 years,50-54,18,70447,25.6,15.1,40.4,6
,Nevada,32,2007,2007,Female,F,White,2106-3,55-59 years,55-59,32,65548,48.8,33.4,68.9,8.6
,Nevada,32,2007,2007,Female,F,White,2106-3,60-64 years ,60-64,67,56618,118.3,91.7,150.3,14.5
,Nevada,32,2007,2007,Female,F,White,2106-3,65-69 years,65-69,101,41703,242.2,197.3,294.3,24.1
,Nevada,32,2007,2007,Female,F,White,2106-3,70-74 years,70-74,98,31418,311.9,253.2,380.1,31.5
,Nevada,32,2007,2007,Female,F,White,2106-3,75-79 years,75-79,103,24798,415.4,339,503.7,40.9
,Nevada,32,2007,2007,Female,F,White,2106-3,80-84 years,80-84,65,18478,351.8,271.5,448.4,43.6
,Nevada,32,2007,2007,Female,F,White,2106-3,85+ years,85+,59,15272,386.3,294.1,498.3,50.3
,Nevada,32,2007,2007,Male,M,White,2106-3,50-54 years,50-54,26,72686,35.8,23.4,52.4,7
,Nevada,32,2007,2007,Male,M,White,2106-3,55-59 years,55-59,58,66612,87.1,66.1,112.6,11.4
,Nevada,32,2007,2007,Male,M,White,2106-3,60-64 years ,60-64,93,57113,162.8,131.4,199.5,16.9
,Nevada,32,2007,2007,Male,M,White,2106-3,65-69 years,65-69,89,42404,209.9,168.6,258.3,22.2
,Nevada,32,2007,2007,Male,M,White,2106-3,70-74 years,70-74,104,31277,332.5,271.7,402.9,32.6
,Nevada,32,2007,2007,Male,M,White,2106-3,75-79 years,75-79,119,23186,513.2,425.2,614.2,47
,Nevada,32,2007,2007,Male,M,White,2106-3,80-84 years,80-84,74,14152,522.9,410.6,656.4,60.8
,Nevada,32,2007,2007,Male,M,White,2106-3,85+ years,85+,45,8549,526.4,383.9,704.3,78.5
,Nevada,32,2008,2008,Female,F,White,2106-3,50-54 years,50-54,32,71559,44.7,30.6,63.1,7.9
,Nevada,32,2008,2008,Female,F,White,2106-3,55-59 years,55-59,51,65661,77.7,57.8,102.1,10.9
,Nevada,32,2008,2008,Female,F,White,2106-3,60-64 years ,60-64,67,58933,113.7,88.1,144.4,13.9
,Nevada,32,2008,2008,Female,F,White,2106-3,65-69 years,65-69,91,44375,205.1,165.1,251.8,21.5
,Nevada,32,2008,2008,Female,F,White,2106-3,70-74 years,70-74,95,32478,292.5,236.7,357.6,30
,Nevada,32,2008,2008,Female,F,White,2106-3,75-79 years,75-79,102,24597,414.7,338.1,503.4,41.1
,Nevada,32,2008,2008,Female,F,White,2106-3,80-84 years,80-84,74,18789,393.8,309.3,494.4,45.8
,Nevada,32,2008,2008,Female,F,White,2106-3,85+ years,85+,47,15917,295.3,217,392.7,43.1
,Nevada,32,2008,2008,Male,M,White,2106-3,50-54 years,50-54,29,74563,38.9,26,55.9,7.2
,Nevada,32,2008,2008,Male,M,White,2106-3,55-59 years,55-59,51,66399,76.8,57.2,101,10.8
,Nevada,32,2008,2008,Male,M,White,2106-3,60-64 years ,60-64,74,59278,124.8,98,156.7,14.5
,Nevada,32,2008,2008,Male,M,White,2106-3,65-69 years,65-69,98,45126,217.2,176.3,264.7,21.9
,Nevada,32,2008,2008,Male,M,White,2106-3,70-74 years,70-74,122,32218,378.7,314.5,452.1,34.3
,Nevada,32,2008,2008,Male,M,White,2106-3,75-79 years,75-79,117,23471,498.5,412.3,597.4,46.1
,Nevada,32,2008,2008,Male,M,White,2106-3,80-84 years,80-84,72,14422,499.2,390.6,628.7,58.8
,Nevada,32,2008,2008,Male,M,White,2106-3,85+ years,85+,51,9141,557.9,415.4,733.6,78.1
,Nevada,32,2009,2009,Female,F,White,2106-3,50-54 years,50-54,27,71688,37.7,24.8,54.8,7.2
,Nevada,32,2009,2009,Female,F,White,2106-3,55-59 years,55-59,35,66689,52.5,36.6,73,8.9
,Nevada,32,2009,2009,Female,F,White,2106-3,60-64 years ,60-64,75,60669,123.6,97.2,155,14.3
,Nevada,32,2009,2009,Female,F,White,2106-3,65-69 years,65-69,98,47036,208.4,169.1,253.9,21
,Nevada,32,2009,2009,Female,F,White,2106-3,70-74 years,70-74,94,33822,277.9,224.6,340.1,28.7
,Nevada,32,2009,2009,Female,F,White,2106-3,75-79 years,75-79,96,24849,386.3,312.9,471.8,39.4
,Nevada,32,2009,2009,Female,F,White,2106-3,80-84 years,80-84,76,18774,404.8,318.9,506.7,46.4
,Nevada,32,2009,2009,Female,F,White,2106-3,85+ years,85+,60,16722,358.8,273.8,461.9,46.3
,Nevada,32,2009,2009,Male,M,White,2106-3,50-54 years,50-54,28,75196,37.2,24.7,53.8,7
,Nevada,32,2009,2009,Male,M,White,2106-3,55-59 years,55-59,40,67190,59.5,42.5,81.1,9.4
,Nevada,32,2009,2009,Male,M,White,2106-3,60-64 years ,60-64,79,61295,128.9,102,160.6,14.5
,Nevada,32,2009,2009,Male,M,White,2106-3,65-69 years,65-69,117,46999,248.9,205.9,298.3,23
,Nevada,32,2009,2009,Male,M,White,2106-3,70-74 years,70-74,106,33724,314.3,257.3,380.2,30.5
,Nevada,32,2009,2009,Male,M,White,2106-3,75-79 years,75-79,102,23669,430.9,351.4,523.1,42.7
,Nevada,32,2009,2009,Male,M,White,2106-3,80-84 years,80-84,83,14974,554.3,441.5,687.1,60.8
,Nevada,32,2009,2009,Male,M,White,2106-3,85+ years,85+,62,9528,650.7,498.9,834.2,82.6
,Nevada,32,2010,2010,Female,F,White,2106-3,50-54 years,50-54,20,71989,27.8,17,42.9,6.2
,Nevada,32,2010,2010,Female,F,White,2106-3,55-59 years,55-59,28,67634,41.4,27.5,59.8,7.8
,Nevada,32,2010,2010,Female,F,White,2106-3,60-64 years ,60-64,60,63096,95.1,72.6,122.4,12.3
,Nevada,32,2010,2010,Female,F,White,2106-3,65-69 years,65-69,79,49084,160.9,127.4,200.6,18.1
,Nevada,32,2010,2010,Female,F,White,2106-3,70-74 years,70-74,107,34945,306.2,250.9,370,29.6
,Nevada,32,2010,2010,Female,F,White,2106-3,75-79 years,75-79,100,25333,394.7,321.2,480.1,39.5
,Nevada,32,2010,2010,Female,F,White,2106-3,80-84 years,80-84,76,18906,402,316.7,503.1,46.1
,Nevada,32,2010,2010,Female,F,White,2106-3,85+ years,85+,55,17415,315.8,237.9,411.1,42.6
,Nevada,32,2010,2010,Male,M,White,2106-3,50-54 years,50-54,23,76098,30.2,19.2,45.4,6.3
,Nevada,32,2010,2010,Male,M,White,2106-3,55-59 years,55-59,48,67983,70.6,52.1,93.6,10.2
,Nevada,32,2010,2010,Male,M,White,2106-3,60-64 years ,60-64,74,63789,116,91.1,145.6,13.5
,Nevada,32,2010,2010,Male,M,White,2106-3,65-69 years,65-69,100,48938,204.3,166.3,248.5,20.4
,Nevada,32,2010,2010,Male,M,White,2106-3,70-74 years,70-74,118,34895,338.2,279.9,405,31.1
,Nevada,32,2010,2010,Male,M,White,2106-3,75-79 years,75-79,88,24120,364.8,292.6,449.5,38.9
,Nevada,32,2010,2010,Male,M,White,2106-3,80-84 years,80-84,74,15538,476.3,374,597.9,55.4
,Nevada,32,2010,2010,Male,M,White,2106-3,85+ years,85+,48,10148,473,348.8,627.1,68.3
,Nevada,32,2011,2011,Female,F,White,2106-3,55-59 years,55-59,41,68714,59.7,42.8,80.9,9.3
,Nevada,32,2011,2011,Female,F,White,2106-3,60-64 years ,60-64,61,65445,93.2,71.3,119.7,11.9
,Nevada,32,2011,2011,Female,F,White,2106-3,65-69 years,65-69,96,50380,190.6,154.3,232.7,19.4
,Nevada,32,2011,2011,Female,F,White,2106-3,70-74 years,70-74,94,36413,258.1,208.6,315.9,26.6
,Nevada,32,2011,2011,Female,F,White,2106-3,75-79 years,75-79,88,25877,340.1,272.7,419,36.3
,Nevada,32,2011,2011,Female,F,White,2106-3,80-84 years,80-84,71,18991,373.9,292,471.6,44.4
,Nevada,32,2011,2011,Female,F,White,2106-3,85+ years,85+,70,18343,381.6,297.5,482.1,45.6
,Nevada,32,2011,2011,Male,M,White,2106-3,50-54 years,50-54,27,76878,35.1,23.1,51.1,6.8
,Nevada,32,2011,2011,Male,M,White,2106-3,55-59 years,55-59,36,68805,52.3,36.6,72.4,8.7
,Nevada,32,2011,2011,Male,M,White,2106-3,60-64 years ,60-64,73,65728,111.1,87.1,139.6,13
,Nevada,32,2011,2011,Male,M,White,2106-3,65-69 years,65-69,105,50269,208.9,170.8,252.9,20.4
,Nevada,32,2011,2011,Male,M,White,2106-3,70-74 years,70-74,113,36274,311.5,256.7,374.5,29.3
,Nevada,32,2011,2011,Male,M,White,2106-3,75-79 years,75-79,110,24704,445.3,366,536.7,42.5
,Nevada,32,2011,2011,Male,M,White,2106-3,80-84 years,80-84,78,16071,485.3,383.6,605.7,55
,Nevada,32,2011,2011,Male,M,White,2106-3,85+ years,85+,68,10930,622.1,483.1,788.7,75.4
,Nevada,32,2012,2012,Female,F,White,2106-3,50-54 years,50-54,16,72294,22.1,12.7,35.9,5.5
,Nevada,32,2012,2012,Female,F,White,2106-3,55-59 years,55-59,37,70490,52.5,37,72.4,8.6
,Nevada,32,2012,2012,Female,F,White,2106-3,60-64 years ,60-64,59,65089,90.6,69,116.9,11.8
,Nevada,32,2012,2012,Female,F,White,2106-3,65-69 years,65-69,94,54809,171.5,138.6,209.9,17.7
